"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"1500000US360470513001","Block Group 1, Census Tract 513, Kings County, New York","1305","570","null","null","1151","572","null","null","0","12","null","null","0","12","null","null","25","40","null","null","0","12","null","null","0","null","12","null","129","109","null","null","0","12","null","null","129","109","null","null",
"1500000US360470513002","Block Group 2, Census Tract 513, Kings County, New York","949","474","null","null","617","373","null","null","0","12","null","null","0","12","null","null","6","10","null","null","0","12","null","null","274","null","300","null","52","49","null","null","34","37","null","null","18","30","null","null",
"1500000US360470513003","Block Group 3, Census Tract 513, Kings County, New York","2432","464","null","null","1506","430","null","null","65","73","null","null","0","12","null","null","271","152","null","null","0","12","null","null","265","null","256","null","325","183","null","null","0","12","null","null","325","183","null","null",
"1500000US360470513004","Block Group 4, Census Tract 513, Kings County, New York","727","283","null","null","191","113","null","null","161","192","null","null","0","12","null","null","14","22","null","null","0","12","null","null","343","null","243","null","18","30","null","null","0","12","null","null","18","30","null","null",
"1500000US360470514001","Block Group 1, Census Tract 514, Kings County, New York","889","403","null","null","95","92","null","null","240","240","null","null","254","330","null","null","167","258","null","null","0","12","null","null","83","null","142","null","50","74","null","null","0","12","null","null","50","74","null","null",
"1500000US360470514002","Block Group 2, Census Tract 514, Kings County, New York","2387","794","null","null","315","155","null","null","837","580","null","null","0","12","null","null","824","508","null","null","0","12","null","null","338","null","286","null","73","68","null","null","35","59","null","null","38","36","null","null",
"1500000US360470514003","Block Group 3, Census Tract 514, Kings County, New York","2322","638","null","null","504","221","null","null","1361","650","null","null","0","12","null","null","54","73","null","null","0","12","null","null","155","null","206","null","248","228","null","null","98","96","null","null","150","204","null","null",
"1500000US360470514004","Block Group 4, Census Tract 514, Kings County, New York","1974","804","null","null","249","272","null","null","842","640","null","null","0","12","null","null","17","27","null","null","0","12","null","null","848","null","651","null","18","30","null","null","18","30","null","null","0","12","null","null",
"1500000US360470515001","Block Group 1, Census Tract 515, Kings County, New York","2608","476","null","null","2056","442","null","null","112","93","null","null","0","12","null","null","284","110","null","null","0","12","null","null","66","null","43","null","90","73","null","null","55","60","null","null","35","42","null","null",
"1500000US360470516011","Block Group 1, Census Tract 516.01, Kings County, New York","1905","550","null","null","251","188","null","null","1450","500","null","null","0","12","null","null","27","45","null","null","0","12","null","null","150","null","115","null","27","39","null","null","2","4","null","null","25","39","null","null",
"1500000US360470516012","Block Group 2, Census Tract 516.01, Kings County, New York","1219","425","null","null","172","89","null","null","851","377","null","null","0","12","null","null","0","12","null","null","0","12","null","null","84","null","136","null","112","131","null","null","79","110","null","null","33","39","null","null",
"1500000US360470516013","Block Group 3, Census Tract 516.01, Kings County, New York","1999","453","null","null","254","212","null","null","1374","382","null","null","0","12","null","null","71","95","null","null","0","12","null","null","282","null","271","null","18","25","null","null","2","4","null","null","16","24","null","null",
"1500000US360470516021","Block Group 1, Census Tract 516.02, Kings County, New York","1798","421","null","null","123","68","null","null","1326","420","null","null","0","12","null","null","42","42","null","null","0","12","null","null","243","null","139","null","64","75","null","null","0","12","null","null","64","75","null","null",
"1500000US360470516022","Block Group 2, Census Tract 516.02, Kings County, New York","2086","505","null","null","174","93","null","null","1444","397","null","null","0","12","null","null","59","98","null","null","0","12","null","null","395","null","250","null","14","29","null","null","14","29","null","null","0","12","null","null",
"1500000US360470517001","Block Group 1, Census Tract 517, Kings County, New York","993","180","null","null","782","155","null","null","30","34","null","null","0","12","null","null","120","62","null","null","0","12","null","null","0","null","12","null","61","62","null","null","8","13","null","null","53","63","null","null",
"1500000US360470517002","Block Group 2, Census Tract 517, Kings County, New York","1698","358","null","null","1129","259","null","null","10","18","null","null","0","12","null","null","100","70","null","null","0","12","null","null","310","null","282","null","149","143","null","null","17","35","null","null","132","147","null","null",
"1500000US360470518001","Block Group 1, Census Tract 518, Kings County, New York","524","199","null","null","99","72","null","null","333","198","null","null","0","12","null","null","0","12","null","null","0","12","null","null","42","null","49","null","50","40","null","null","35","35","null","null","15","17","null","null",
"1500000US360470518002","Block Group 2, Census Tract 518, Kings County, New York","1636","531","null","null","701","249","null","null","643","417","null","null","0","12","null","null","33","51","null","null","0","12","null","null","128","null","97","null","131","134","null","null","65","103","null","null","66","86","null","null",
"1500000US360470518003","Block Group 3, Census Tract 518, Kings County, New York","968","326","null","null","295","142","null","null","431","287","null","null","0","12","null","null","39","53","null","null","0","12","null","null","203","null","127","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360470519001","Block Group 1, Census Tract 519, Kings County, New York","2917","759","null","null","1873","363","null","null","56","86","null","null","0","12","null","null","845","723","null","null","0","12","null","null","0","null","12","null","143","122","null","null","13","20","null","null","130","120","null","null",
